Artist Name;Track Name;Popularity;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_in min/ms;time_signature;Class
The Bob Davis Group;A Nightingale Sang In Berkeley Square;480;375;119;30;-16209;1;382;986;953;98;294;96837;3098616667;4;7
Dieter Huber;Zitronen Garten;500;435;767;90;-16805;1;498;992;9;123;178;77242;23843;1;7
Landwerm;Child's Play #1;450;605;219;50;-24082;1;44;98;787;15;145;120026;1775;4;7
Joan As Police Woman;Kiss;360;429;507;70;-7839;1;741;779;0,00616;194;545;182878;3085600;4;6
Erland Cooper;Haar over Hamnavoe - Bill Ryder-Jones Rework;420;906;817;80;-24389;1;375;969;927;62;757;165349;2332530;4;1
Erica Banks;Buss It;350;918;434;90;-9541;1;173;569;0,000314;123;75;109997;3145583333;4;9
Barry Harris Trio;Embraceable You;430;381;243;50;-13277;1;359;951;865;112;161;75043;3933333333;4;7
Maeve;Bleach;380;757;401;110;-11017;0;412;476;298;952;456;104014;1437470;4;10
The Beatles;Tomorrow Never Knows - Remastered;560;38;829;50;-6105;1;405;0,00084;208;342;534;125887;1795470;4;6
Frank Carter & The Rattlesnakes;Battlefield;380;274;947;50;-5729;1;104;291;445;192;191;79917;1113730;4;6
Eddie Vedder;Growin' Up - acoustic at home;450;376;483;;-8879;1;289;666;;139;494;134255;1944270;4;10
Starflyer 59;A House Wife Love Song;270;108;556;100;-7719;1;494;134;854;639;35;175661;2530130;4;6
Nick Leng;One More Time;430;667;757;;-6818;1;285;155;0,00268;414;77;112029;1994400;4;1
M?©lonade;Best In Me;320;789;669;10;-11276;1;11;388;434;981;722;125968;1866670;4;6
Static & Ben El;?ß?ï?ë?ô?ï?™;470;803;693;10;-6053;1;56;383;0,00117;453;43;105049;1428570;4;9
The Primitives;Crash;510;375;6;110;-9313;1;33;966;972;759;916;169976;1516930;4;6
Philip Sayce;Fits Me Good;290;523;963;80;-4594;1;713;434;115;416;489;128007;1716460;4;2
Muddy Waters;Good Morning Little School Girl;480;626;307;90;-14645;1;836;689;663;843;62;173652;1960400;4;2
Queens of the Stone Age;Feel Good Hit Of The Summer;490;432;642;10;-7069;0;342;177;277;936;422;165534;2653470;4;6
Zatua;Harimau;310;656;639;100;-12546;0;331;256;483;763;626;100995;3138380;5;6
Blackberry Smoke;Waiting for the Thunder;230;278;807;90;-6251;1;4;125;152;976;665;14083;2583310;4;10
Anuradha Paudwal, Kumar Sanu;Main Duniya Bhula Doonga;500;361;716;90;-8219;0;399;765;362;308;648;1566;5304883333;3;3
The Hoosiers;Goodbye Mr A;600;468;841;40;-3263;1;294;85;195;187;574;185966;2668130;4;6
Lionel Hampton;Rag Mop - Single Version;400;715;341;;-11612;1;439;371;;123;889;94602;1694930;4;2
The Record Company;Off The Ground;560;543;696;70;-4572;1;426;601;215;384;849;9215;2537470;4;2
The Cranberries;Zombie;800;307;635;70;-8957;1;339;154;483;366;304;166973;3064270;4;10
The Ocean;Pleistocene;360;456;841;70;-7015;0;546;371;314;898;533;139981;4002000;4;8
Ludwig van Beethoven, Guido Schiefen, Alfredo Perl;Cello Sonata No. 4 in C Major, Op. 102 No. 1: I. Andante;340;158;181;;-33395;1;447;987;956;107;177;158152;255445;4;7
Mot??rhead;Whiplash;480;408;973;110;-5605;0;135;0,00244;134;172;329;163156;2295000;4;8
Alastair Greene;The Sweetest Honey (Live);340;216;954;;-5659;1;146;283;161;953;483;138647;2272530;4;2
Viagra Boys;Creatures;450;772;611;90;-652;1;339;146;82;142;865;120029;2129110;4;6
Squeeze;Cool For Cats;540;792;747;;-15366;1;149;202;429;221;968;14415;2198270;4;1
Johnny Cosmic;Sun and the Moon (with Collie Buddz);480;38;497;20;-9827;1;528;751;864;106;401;80043;2129950;4;10
LEACH;Serenade (For the Broken Brave);;326;998;10;-1382;1;102;234;;417;139;17491;2557470;4;8
The Hoosiers;Goodbye Mr A;600;468;841;40;-3263;1;294;85;195;187;574;185966;2668130;4;9
Winnetka Bowling League;barcelona;560;549;86;100;-4147;1;498;17;0,000426;206;512;83971;2254130;4;10
Green Lung;Let the Devil In;360;361;8;50;-5253;1;446;0,00022;859;835;436;141907;3002270;4;8
–î—É—Ä–?–æ–? –í–?—É—Å;–?–?—É–? –? —Ç–µ–º–?–æ—Ç–?;450;537;751;40;-636;0;331;346;845;944;776;163963;2107320;4;6
Action Bronson;Golden Eye;470;584;904;110;-5895;1;251;571;;399;374;14999;1676930;4;5
Denzel Curry;DIET_;600;724;771;50;-6208;0;369;889;;362;867;90565;1437330;4;5
Jamie Lin Wilson;T Total Tommy;340;488;444;20;-9412;1;245;558;461;108;547;93474;2520130;4;1
Imagine Dragons;Shots;130;737;781;110;-7101;0;332;392;696;969;545;120018;1915730;4;10
Half Waif;Party's Over;330;532;47;10;-8564;1;718;775;0,000098;142;297;152762;2032000;4;6
Arik Einstein;?ê?†?ô ?®?ï?ê?î ?ê?ï?™?î ?ë?ì?®?ö ?ú?í?ô?û?†?°?ô?î - ?ë?ì?©?ê ?ê?¶?ú ?ê?ë?ô?í?ì?ï?®-?®?ô?û?ê?°?ò?®?ô?†?í;320;504;442;90;-12402;1;338;119;;746;632;148722;1876910;4;10
Izabo;?°?ï?õ?®;160;603;637;90;-624;0;274;516;0,000668;156;555;108057;1978860;4;10
The Shins;Simple Song;620;546;878;70;-5137;1;525;133;;135;35;119945;2554000;4;6
Centaur;The Same Place;340;375;721;80;-9487;1;359;751;9;12;12;147932;4550000;4;6
Acceptance;So Contagious;510;411;702;10;-4702;1;334;133;;973;407;178493;1844400;4;10
The Blues Magoos;(We Ain't Got) Nothin' Yet;380;398;864;100;-8199;1;492;523;;985;782;14847;1357470;4;1
Kyuss;Space Cadet;520;461;168;110;-16225;0;42;449;886;265;309;169675;4224640;4;10
Steven Wilson;The Same Asylum As Before;440;479;831;40;-9242;0;44;912;124;341;531;78975;3144790;4;8
Le Vitates;Wherever You Will Go;570;711;195;80;-8167;1;285;809;;119;369;91903;2234410;4;9
Fall Out Boy;Sugar, We're Goin Down;;5;887;70;-374;1;726;467;;114;631;162003;2309330;4;10
Zig Zags;The Shout;190;196;893;80;-1844;0;484;0,00162;313;782;26;91327;2716670;4;8
Brent Cobb;Black Crow;;706;329;50;-11603;1;676;718;194;958;625;131312;2704130;4;10
Manfred Mann;I Put A Spell On You;310;302;51;30;-10496;0;373;164;0,000268;119;497;182091;2154530;3;2
Meg Myers;Numb;460;51;693;50;-3192;1;284;6;0,000204;11;291;81981;2628150;4;1
YG;Surgery;570;88;436;60;-1007;1;108;184;;278;501;124063;2169540;4;5
BLOXX;Everything I‚Äôve Ever Learned;460;379;949;110;-3377;0;149;673;453;325;416;157967;2344100;4;6
Jane's Addiction;Jane Says;660;402;597;20;-9258;1;327;385;0,000209;109;496;81806;2870000;4;6
Mahesh Raghvan, Sharanya Srinivas;Thillana 2.0 - Dhanashree (feat. Sharanya Srinivas);340;747;567;40;-8188;0;436;545;;163;453;107021;395175;4;0
Bob Dylan;The Times They Are A-Changin';690;389;396;70;-7999;1;332;887;;828;585;17186;1920530;3;10
Ehud Banai;?©?ú?ï?© ?î?ü ?ë?†?ï?™ ?î?§?ú?ê;180;573;778;20;-6509;1;258;302;468;162;641;90065;2281390;3;10
Sl??tface;Luminous;270;426;538;100;-8154;1;367;751;31;729;507;171693;2285070;4;6
Squeeze;Cool For Cats;540;792;747;;-15366;1;149;202;429;221;968;14415;2198270;4;10
Boubacar Traor?©;Hona;400;429;455;30;-10092;0;369;587;397;118;597;183624;3387470;4;2
Shlomo Ydov;?ô?û?ô?ù ?ú?ë?†?ô?ù;380;522;194;20;-15228;1;328;713;;985;187;112218;2423730;4;10
Pattie;Hey;140;437;475;60;-7297;0;284;469;206;907;193;88987;1998700;4;6
Ólafur Arnalds, Alice Sara Ott;Verses;420;14;159;10;-17845;0;401;867;917;392;331;142239;4052666667;3;7
Tygers Of Pan Tang;Love Potion No. 9;400;542;925;90;-5357;1;871;137;;49;419;143156;1249600;4;8
Daniel Ash;Get Out of Control;330;566;975;90;-6806;1;471;136;543;435;574;119659;2648930;4;10
WurlD;WAYO (KPE LE WU);410;696;535;40;-8053;0;146;421;0,00184;107;662;91943;1960930;4;9
Beastie Boys;So What'Cha Want;580;7;942;50;-7355;0;237;469;0,00293;666;766;17137;2169410;4;5
Pappo's Blues;Ruta 66;500;606;973;;-3371;1;834;255;;858;813;15399;1869070;4;2
SebastiAn;Walkman;420;77;748;20;-8906;1;21;217;881;905;729;118931;2999470;4;1
Visionist;Cast;110;158;134;80;-22355;1;371;971;977;1;303;88363;1905580;3;6
Imagine Dragons;Natural;810;704;611;20;-6112;1;409;217;;812;22;1000;1894670;4;10
The Atomic Bitchwax;So Come On;410;293;928;20;-4865;0;95;0,00042;325;197;507;106113;2519730;4;8
Franz Ferdinand;Take Me Out;780;277;663;40;-8821;0;377;409;51;136;527;104561;2370270;4;10
Jack Pe?±ate;Torn On The Platform;440;498;893;90;-4558;1;114;519;;112;451;116142;2336800;4;6
Nirvana;Lake Of Fire;670;541;618;10;-9652;0;179;277;0,00402;413;68;145464;1759730;4;10
Q-Tip;Let's Ride;590;775;795;50;-4171;1;206;148;119;411;796;95212;2464930;4;5
Ronnie Atkins;Scorpio;340;465;979;70;-7443;1;575;0,00108;0,000222;917;433;137029;2745470;4;8
Robot Koch;Stars As Eyes - Hugar Rework;260;756;891;90;-25279;0;383;82;926;847;347;74897;2434310;5;6
Backstreet Boys;The One;580;663;934;50;-4227;0;348;646;;164;621;110031;3782216667;4;9
Destroy Boys;Fences;550;377;991;40;-1205;0;932;81;0,000484;298;258;122147;2380400;4;10
Kati Ran;Unnr | MINDBEACH;440;412;402;90;-11421;0;335;795;365;89;362;121076;5762500;4;8
Slightly Stoopid;If You Want It;380;565;875;20;-5905;0;458;1;325;244;891;155546;2413070;4;10
my bloody valentine;All I Need;440;304;953;60;-7701;0;128;444;862;258;865;107395;1850270;4;1
Zaytoven;The Click (feat. Zaybang, Lil Bean, KxNG LLAMA, Lil Yee, Prezi & Lil Pete);480;859;544;70;-7465;0;291;174;528;373;43;100024;1503790;4;5
N.O.T Playing, Shubham Bharti, Vibhor Mathur;Raag Arambol;90;357;447;80;-12069;1;443;538;22;352;159;89998;4970833333;4;0
Savannah Conley;Being Around You;260;598;591;80;-5387;1;262;179;66;714;467;93071;1784840;3;6
Jet;She's A Genius;520;498;943;90;-2394;1;137;218;0,000769;112;569;152216;1788400;4;10
Ben Stevenson;Yellow Bird;430;503;363;60;-10625;0;287;689;33;105;682;114019;2228420;4;9
Knapsack;Courage Was Confused;300;428;916;20;-775;1;805;38;1;104;241;114819;2313070;4;10
Eddie Rabbitt;Every Which Way but Loose - 2009 Remaster;520;598;483;70;-7474;1;292;458;0,000788;36;452;130663;2860883333;4;4
Metallica;I Disappear;590;536;928;10;-364;1;498;213;0,00656;411;46;122655;2662400;4;10
A Day To Remember;Paranoia;640;409;992;30;-2803;0;108;0,00482;0,000203;1;344;149859;2006770;4;10
John Mayer;Waiting On the World to Change;730;578;756;20;-582;1;115;157;232;249;663;176739;2011730;4;9
Machine Head;Is There Anybody out There?;630;408;953;70;-3883;1;226;532;;338;291;17794;2726660;4;8
Deftones;Back to School (Mini Maggit);580;3;986;80;-3022;1;107;386;136;924;256;85117;2373600;4;8
Fleetwood Mac;Child of Mine;270;482;649;40;-13424;1;298;223;145;294;717;14313;3278670;4;10
Itay Levi;?ô?ó?¶?ü ?©?ú ?î?û?ì?ô?†?î;270;676;916;90;-4094;0;621;149;;281;695;129968;2419620;4;9
Common;Say Peace Feat. Black Thought;350;568;847;50;-7953;0;332;403;436;173;833;188001;2512270;4;5
Savage After Midnight;Remedy;440;493;908;;-5582;1;913;623;0,000304;497;257;144021;2178670;4;10
Hildegard;Jour 1;280;698;514;20;-9574;1;315;187;538;113;141;137985;2940250;4;1
Brad Paisley;We Danced;550;592;39;90;-10642;1;27;477;;12;143;146039;377045;4;4
Love Renaissance (LVRN);LVRN Cypher - Spotify Singles (feat. BRS Kash, OMB Bloodbath & NoonieVsEverybody);620;9;487;80;-12087;1;449;165;;443;644;120022;3505050;4;5
Ghost;If You Have Ghosts;520;508;782;60;-4838;0;385;271;4;812;565;13502;2148800;4;8
Jake Whiskin;Heavy;320;74;386;110;-9698;1;326;472;73;129;209;129995;2250830;4;6
I Prevail;Every Time You Leave (Feat. Delaney Jane) - Live Acoustic;450;553;449;70;-5857;1;322;635;;255;381;77633;1874010;4;10
Nebula;To the Center;370;279;899;50;-6588;1;494;135;807;107;402;132209;3911600;4;8
The Smashing Pumpkins;Landslide - Remastered;590;422;208;100;-15886;1;318;896;265;192;354;111549;1905870;3;10
Bibio;Petals;590;359;286;90;-10172;0;338;908;36;109;229;152205;1523330;4;6
Charles Bradley;The World (Is Going Up In Flames);590;715;6;50;-7728;0;264;714;165;876;77;86989;2024920;4;9
Kayzo;Never Let You Down (with TELLE);440;446;999;90;-159;0;313;289;566;612;624;149919;1668000;4;10
Keef Hartley Band;Sinnin' For You;240;396;436;50;-15616;1;411;254;469;125;389;139664;3507600;4;10
SASAMI;Not The Time;330;42;79;60;-7824;0;6;384;41;943;507;137968;1707600;4;6
T Derose;Naughty;350;683;473;50;-10159;0;723;201;;212;154;139998;1526330;4;5
Parkwood;Screwdriver;340;446;989;70;-4131;1;155;125;0,000092;102;437;105955;1972640;4;8
Riverside;Vale of Tears;380;513;678;90;-8697;1;368;405;123;126;432;140052;2886100;4;10
Lime Cordiale;Reality Check Please;530;703;639;;-7341;1;316;976;468;165;622;138048;2205970;4;6
JP Cooper;Wait;;527;577;40;-8112;1;487;184;;111;291;7995;385888333;4;0
Sepultura;Tainted Love;440;532;953;60;-409;1;102;113;0,00349;118;416;137036;1821880;4;8
Joan Jett & The Blackhearts;I Love Rock 'N Roll;740;535;716;40;-5025;1;431;326;;659;901;94379;1751730;4;10
Blind Melon;Change;620;433;46;20;-10441;1;343;606;0,00436;175;536;77525;2218670;4;10
Noel Gallagher's High Flying Birds;Holy Mountain;420;429;974;10;-404;1;419;0,000451;563;577;724;13701;2348800;4;10
Jackie Payne Steve Edmonson Band;The Real Deal;80;561;715;50;-5918;0;146;437;0,00141;896;801;116995;2087470;4;2
More Than We Know;Aoife O'Donovan, The Milk Carton Kids;460;619;248;10;-15649;0;274;844;0,00528;137;289;104872;3179116667;4;0
The Shaggs;Philosophy of the World;340;393;649;40;-9103;0;541;69;;159;697;114054;1778400;4;1
The Cold Stares;Sleeping with Lions;360;365;778;50;-6117;0;39;0,00642;0,000135;299;712;7393;1997870;4;10
Animals As Leaders;An Infinite Regression;430;404;903;20;-6237;1;108;123;812;138;352;131768;2058530;5;8
Love;The Red Telephone;460;471;258;70;-19476;1;346;576;0,00816;11;908;110634;2843200;4;10
Harmony Byrne;Sweeter Than Sugar;250;501;818;;-4631;1;317;203;957;877;338;9201;2218800;4;1
Kenny Wayne Shepherd;Diamonds & Gold - Live;330;342;828;10;-6802;1;327;383;31;77;681;93139;3873470;4;2
DREAMERS;Palm Reader;600;813;774;90;-3923;0;341;12;0,000453;616;909;105997;1806670;4;10
The Libertines;Time For Heroes;560;344;925;20;-4157;1;554;106;211;136;712;152395;1602800;4;10
Bruno Mars;Marry You;750;62;832;100;-4848;1;36;332;;104;481;144926;2301200;4;9
Sister;Scream for Pleasure;320;438;964;80;-4634;1;715;0,00159;181;307;664;169957;2324310;4;10
In Flames;Cloud Connected;580;48;908;;-5466;0;452;0,000545;856;932;313;95084;2207070;4;8
Elvis Presley;Don't Be Cruel;600;697;55;20;-11496;1;179;856;0,00344;907;844;84802;204821667;4;10
Ramones;Sheena Is a Punk Rocker - 2001 Remaster;170;534;866;;-6013;1;309;213;;921;792;176268;1678400;4;1
Kylesimps;S.I.M.P;650;631;714;50;-10218;0;186;613;;185;601;160509;1319440;4;6
John Legend;All of Me;860;422;264;80;-7064;1;322;922;;132;331;11993;2695600;4;9
Windows 96;Glass Prism;370;654;757;100;-9208;1;919;498;918;493;183;133951;2108960;4;6
Harakiri for the Sky;And Oceans Between Us;330;352;966;50;-6302;0;722;0,00334;917;403;393;155019;5372030;4;8
Hank Williams, Jr.;All My Rowdy Friends (Have Settled Down);540;711;542;;-10319;1;287;23;0,000052;28;813;127002;4006216667;4;4
Destiny's Child;Bills, Bills, Bills;820;845;576;110;-515;0;153;139;;764;461;127641;4267116667;4;9
Microwave;Mirrors;320;248;982;50;-7208;0;123;0,00207;28;597;722;80952;1770460;4;10
easy life;have a great day;530;776;574;50;-5971;0;351;431;0,00079;147;427;102895;2020900;4;6
Asking Alexandria;The Violence;600;646;851;80;-422;0;662;618;;629;333;129921;2083960;4;10
George Bar;?ï?ï?ê?ú?ô;190;648;872;;-6924;0;372;245;0,000566;403;984;164908;2761330;4;9
Stone Temple Pilots;Perdida;400;414;31;40;-1154;0;329;943;217;1;11;128243;2092130;3;10
Cedric Burnside;The Other Side (feat. J.R. & the Allnighters);290;739;219;70;-13652;0;122;945;0,00613;112;49;143695;1923480;4;2
The Backyard;?î?§?°?ô?ß?ï ?ê?™ ?î?û?ï?ñ?ô?ß?î;350;755;746;60;-573;0;861;198;;237;854;91964;2327640;4;6
Harrison Storm;Breathe Again - Acoustic;530;651;433;100;-7826;0;362;631;;146;182;123027;330636667;4;0
Doja Cat, SZA;Kiss Me More (feat. SZA);950;762;701;80;-3541;1;286;235;158;123;742;110968;348111667;4;9
Of Monsters and Men;Visitor;580;57;866;70;-4587;0;344;332;709;116;477;81995;2072270;4;6
Asha Bhosle, Mohammed Rafi;Uden Jab Jab Zulfen Teri, Pt. 1;180;559;551;60;-10307;1;731;745;858;878;909;13715;4951133333;4;3
Touch?© Amor?©;Lament;420;308;916;100;-7455;0;153;0,00157;127;95;361;167078;2008720;4;10
Plastic Bertrand;?áa Plane Pour Moi;610;422;943;100;-4365;1;954;74;0,00683;105;845;165764;1821330;4;6
Dinosaur Jr.;Start Choppin';530;373;755;20;-7574;1;103;411;799;635;57;111813;3401870;4;10
Bring Me The Horizon;Throne;730;426;888;;-372;0;987;455;;306;387;144111;1915200;4;10
Martha and the Muffins;Echo Beach;580;54;746;70;-9412;1;45;13;0,000873;976;826;163809;2198670;4;1
Greta Van Fleet;Safari Song;650;362;928;20;-4015;1;503;164;0,00161;315;678;175868;2346000;4;10
The Kooks;Always Where I Need To Be;580;331;961;110;-4627;1;663;146;;322;882;168355;1617200;4;10
Cut Copy;Hearts On Fire - Calvin Harris Remix;180;783;82;10;-6102;1;489;54;499;628;235;129015;3392130;4;1
The Beatles;I Will - Remastered 2009;630;631;387;50;-11529;1;262;742;406;822;832;10311;1059330;4;10
Au??n;Ver??ur von a?? br?°??;220;236;876;40;-6487;0;866;0,00475;864;186;105;85618;3500270;4;8
Tony Spinner;Walkin' The Dawg;400;626;923;10;-4448;1;474;132;771;331;845;87377;2246400;4;2
Ohhms;Alive! - Radio Edit;120;187;777;110;-5267;0;476;669;896;167;293;139905;3126170;4;8
Tuff Crew;My Part of Town;340;944;805;60;-9578;0;327;182;;468;833;113993;2713330;4;5
Code Orange;Forever;440;306;883;70;-4205;1;855;0,00121;774;185;43;81188;1879470;4;8
36 Crazyfists;Renegades;390;506;964;;-2494;0;215;0,00221;305;213;324;90086;2089070;4;8
Backstreet Boys;Panic;310;567;873;90;-3312;0;411;285;;326;799;760;288045;4;9
Fred again..;Chika (Scared);500;687;413;60;-1168;1;145;554;6;123;183;119968;1682450;4;6
Bloomsday;Samantha Crain;190;458;529;80;-6566;1;286;286;0,000322;107;767;119924;33191;4;0
TT Grace;Baby Come Back;420;402;913;90;-4913;1;644;294;602;175;687;179704;2016670;4;10
Lonely The Brave;Bound;390;364;776;20;-5236;1;4;648;114;177;306;15715;2131250;3;10
Westlife;Uptown Girl - Radio Edit;;649;9;60;-581;0;311;108;395;523;893;128995;31;4;9
Oli Bloom;Sancy;470;618;88;20;-17014;1;6;993;908;108;24;87853;2391083333;4;7
Outloved;It's All Hate;;471;9;;-3876;0;43;922;0,00559;109;267;171941;2086570;4;8
Adi Ulmansky;?ê?ô?ö ?ú?ê?î?ï?ë ?ê?ï?™?ô;230;689;522;40;-7795;0;43;755;;173;396;11489;2013910;4;9
Sui Uzi;Your Secrets;350;755;895;50;-78;0;538;236;247;223;672;134081;2405270;4;6
Crystal Castles;Crimewave;670;746;691;40;-7533;0;403;184;259;205;888;119982;2584530;4;6
Shlomo Artzi;?î?ê?ô?© ?î?î?ï?ê;290;407;367;;-1374;1;356;752;;32;581;139821;2900000;4;10
M.A.G.S.;Sunrise;370;653;843;40;-8688;1;327;211;46;161;767;103053;1357280;4;1
Stephen Oaks;Es Amor (What Is Love) (feat. Nicky Jam & Emy Perez);460;729;922;60;-3695;0;109;857;0,000612;278;443;108976;1859470;4;9
Katori Walker;INDEPENDENT;430;696;696;100;-6257;1;285;461;;231;402;150191;1536520;4;5
Khalid;Free Spirit;740;627;446;20;-9477;0;332;308;77;111;11;139994;1820800;4;9
Devil Electric;All My Friends Move Like The Night;330;418;886;;-36;1;325;112;253;886;551;11365;1738080;4;8
Def Leppard;Pour Some Sugar On Me - Remastered 2017;740;267;953;10;-4899;0;96;211;;283;568;84989;2673070;4;10
Grouplove;Deadline;560;627;94;110;-5563;0;29;148;333;623;592;158012;2186800;4;10
Perila;Fallin Into Space;120;504;264;;-17572;1;579;812;888;112;335;114629;2989090;4;6
Kree Harrison;That's How Hearts Get Broken;390;713;506;20;-5975;1;242;15;0,000242;362;669;108884;2218400;4;1
Divitius;Lucid - Instrumental;350;39;984;50;-4257;0;149;719;566;153;973;149922;2704000;4;8
The Who;I Can't Explain - Mono Version;520;572;688;90;-496;1;608;474;;72;856;138841;1253200;4;1
Eyal Golan;?õ?û?ï ?ë?°?§?®?ô?ù ?î?î?ù;280;528;538;100;-5054;1;335;286;;25;343;189841;2102750;3;9
The Cadets;I Want You;340;733;451;30;-8006;1;127;698;0,000531;139;917;154443;1692500;4;2
Moshe Peretz;?õ?û?ï ?û?ú?ö;230;639;961;50;-1265;0;597;904;;351;588;127967;2345600;4;9
Arlo McKinley;Die Midwestern;450;483;659;90;-5583;1;291;442;0,000673;333;554;109024;2492800;4;1
The Teskey Brothers;So Caught Up;510;744;693;40;-6563;0;261;293;56;305;896;99048;2285530;4;9
Ethan Gruska;Maybe I'll Go Nowhere;480;557;289;10;-17424;1;693;86;118;929;454;160914;2439870;4;6
Twisted Sister;We're Not Gonna Take It;;306;932;80;-6602;1;13;265;;381;571;167719;2089940;4;9
Hinds;Good Bad Times;450;646;668;;-3476;1;281;4;0,00131;648;872;109985;1985470;4;6
Charles Daisey & Friends;I Cover the Waterfront;560;406;1;70;-2082;1;47;982;922;111;314;163277;2471716667;3;7
Boj;Abracadabra;480;735;696;;-7097;0;574;562;292;594;955;94973;1957890;4;9
Nikita Stashevskiy;Tenderness;310;53;923;80;-3911;1;372;587;884;151;365;132964;2913330;4;6
Sarit Hadad;?û?ô?©?î?ï ?ô?ó?ë?ß ?ê?ï?™?ô;220;519;647;30;-4859;0;373;741;;132;385;122983;1940430;4;9
Russ;Give Up;540;865;457;110;-11294;1;29;344;0,00723;767;465;143916;1533330;4;5
Martin Harley;Roll With the Punches;240;629;466;110;-9969;1;397;446;995;258;91;12488;1918800;4;2
Scarecrow Blues Hip Hop;Code Name Loppsi - My Lowd demo;240;653;711;40;-8126;0;402;143;;961;762;92537;2530000;4;2
The End of Electronics;Proletarian Gothic;390;341;601;10;-14393;1;361;613;832;36;841;180101;2133330;4;6
Methods of Mayhem;Get Naked;470;78;919;90;-4751;1;156;389;0,00177;25;902;100006;2016670;4;10
Alonso Librado;Volar con el viento;450;695;102;40;-17316;1;618;94;92;931;375;121391;2620833333;3;7
